"Lemma","Wordform","TokenID","FileID"
"hypostas-ISE","hypostasized",585304,"G69"
"util-ISE","utilised",588365,"G70"
"stigmat-ISE","stigmatise",588558,"G71"
"ostrac-ISE","ostracise",588576,"G71"
"recogn-ISE","recognized",588652,"G71"
"local-ISE","localised",589767,"G71"
"local-ISE","localising",589803,"G71"
"local-ISE","localise",589848,"G71"
"critic-ISE","criticises",590644,"G71"
"reorgan-ISE","reorganise",590878,"G72"
"rational-ISE","rationalise",590880,"G72"
"recogn-ISE","recognised",590979,"G72"
"recogn-ISE","recognises",591569,"G72"
"recogn-ISE","recognizing",594423,"G73"
"recogn-ISE","recognise",595512,"G74"
"character-ISE","characterizes",595539,"G74"
"recogn-ISE","recognize",597237,"G74"
"emphas-ISE","emphasise",597611,"G75"
"minim-ISE","minimise",599109,"G75"
"real-ISE","realise",599127,"G75"
"recogn-ISE","recognising",600195,"G76"
"recogn-ISE","recognise",600260,"G76"
"recogn-ISE","recognise",601671,"G76"
"recogn-ISE","recognize",602421,"G77"
"author-ISE","authorised",605267,"H01"
"author-ISE","authorised",607511,"H02"
"emphas-ISE","emphasised",608213,"H02"
"real-ISE","realising",608395,"H02"
"organ-ISE","re-organised",609226,"H03"
"emphas-ISE","emphasized",610075,"H03"
"real-ISE","realized",610350,"H03"
"summar-ISE","summarizes",611596,"H04"
"author-ISE","authorised",613306,"H05"
"recogn-ISE","recognise",617143,"H06"
"real-ISE","realise",620551,"H08"
"recogn-ISE","recognise",620786,"H08"
"critic-ISE","criticised",622829,"H09"
"public-ISE","publicises",622849,"H09"
"standard-ISE","standardize",625706,"H10"
"real-ISE","realize",626073,"H10"
"special-ISE","specialize",626241,"H10"
"recogn-ISE","recognises",626704,"H11"
"emphas-ISE","emphasise",627604,"H11"
"recogn-ISE","recognises",627689,"H11"
"critic-ISE","criticised",628327,"H11"
"organ-ISE","organised",628547,"H11"
"recogn-ISE","recognized",629068,"H12"
"stabil-ISE","stabilize",629933,"H12"
"stabil-ISE","stabilized",630006,"H12"
"author-ISE","authorised",631823,"H13"
"author-ISE","authorised",633959,"H14"
"author-ISE","authorised",635192,"H14"
"demoral-ISE","demoralise",637378,"H15"
"organ-ISE","organised",640416,"H17"
"public-ISE","publicised",641386,"H17"
"recogn-ISE","recognise",649901,"H21"
"recogn-ISE","recognise",650388,"H21"
"recogn-ISE","recognised",650946,"H21"
"emphas-ISE","emphasise",651010,"H21"
"standard-ISE","standardising",652550,"H22"
"reorgan-ISE","reorganised",653408,"H23"
"summar-ISE","summarises",653866,"H23"
"organ-ISE","organised",655001,"H23"
"recogn-ISE","recognised",655414,"H23"
"real-ISE","realised",659412,"H25"
"real-ISE","realising",659437,"H25"
"real-ISE","realised",659462,"H25"
"real-ISE","realised",659605,"H25"
"organ-ISE","organised",660129,"H26"
"organ-ISE","organised",662268,"H26"
"real-ISE","realised",663693,"H27"
"rational-ISE","rationalising",663758,"H27"
"rational-ISE","rationalise",664074,"H27"
"real-ISE","realised",665224,"H28"
"real-ISE","realised",665231,"H28"
"minim-ISE","minimise",665560,"H28"
"author-ISE","authorised",668863,"H29"
"real-ISE","realised",670237,"H30"
"real-ISE","realise",670676,"H30"
"recogn-ISE","recognise",670909,"H30"
"oxid-ISE","oxidise",672256,"J01"
"oxid-ISE","oxidizes",672280,"J01"
"real-ISE","realised",672398,"J01"
"stabil-ISE","stabilised",672438,"J01"
"minim-ISE","minimised",672690,"J01"
"standard-ISE","standardize",673423,"J01"
"character-ISE","characterize",673813,"J02"
"recogn-ISE","recognizing",673925,"J02"
"recogn-ISE","recognizes",674836,"J02"
"recogn-ISE","recognized",674975,"J02"
"recogn-ISE","recognised",676632,"J03"
"anal-ISE","analysed",679238,"J04"
"local-ISE","localised",682003,"J05"
"local-ISE","localised",682073,"J05"
"normal-ISE","normalised",682386,"J05"
"rational-ISE","rationalized",682513,"J06"
"recogn-ISE","recognized",682694,"J06"
"recogn-ISE","recognized",683005,"J06"
"summar-ISE","summarizing",686982,"J08"
"oxid-ISE","oxidized",688109,"J08"
"stabil-ISE","stabilized",688408,"J08"
"real-ISE","realized",689769,"J09"
"summar-ISE","summarize",690441,"J09"
"real-ISE","realized",691232,"J09"
"material-ISE","materialize",692215,"J10"
"real-ISE","realised",693818,"J11"
"summar-ISE","summarised",694695,"J11"
"summar-ISE","summarized",697913,"J12"
"real-ISE","realised",699040,"J13"
"real-ISE","realise",699389,"J13"
"real-ISE","realised",699466,"J13"
"real-ISE","realised",699671,"J13"
"real-ISE","realised",699712,"J13"
"real-ISE","realised",699808,"J13"
"minim-ISE","minimise",704904,"J15"
"emphas-ISE","emphasized",705458,"J16"
"recogn-ISE","recognized",707394,"J17"
"recanal-ISE","recanalize",708666,"J17"
"recogn-ISE","recognized",709101,"J17"
"summar-ISE","summarized",709316,"J17"
"sympath-ISE","sympathize",709474,"J18"
"recogn-ISE","recognized",709859,"J18"
"recogn-ISE","recognized",709914,"J18"
"recogn-ISE","recognized",709985,"J18"
"emphas-ISE","emphasized",710019,"J18"
"maxim-ISE","maximized",710432,"J18"
"standard-ISE","standardizing",710479,"J18"
"real-ISE","realize",710489,"J18"
"real-ISE","realizing",711053,"J18"
"real-ISE","realize",711235,"J18"
"emphas-ISE","emphasized",711340,"J18"
"emphas-ISE","emphasise",718729,"J22"
"local-ISE","localised",720670,"J22"
"visual-ISE","visualize",721000,"J23"
"util-ISE","utilize",721202,"J23"
"real-ISE","realized",722644,"J23"
"anal-ISE","analysed",724525,"J24"
"anal-ISE","analysing",724973,"J24"
"critic-ISE","criticised",729780,"J26"
"recogn-ISE","recognised",732706,"J28"
"anal-ISE","analysed",732972,"J28"
"standard-ISE","standardize",735246,"J29"
"emphas-ISE","emphasize",735328,"J29"
"emphas-ISE","emphasized",735611,"J29"
"emphas-ISE","emphasized",735718,"J29"
"emphas-ISE","emphasized",736231,"J29"
"emphas-ISE","emphasized",736236,"J29"
"emphas-ISE","emphasized",736247,"J29"
"emphas-ISE","emphasized",736299,"J29"
"emphas-ISE","emphasized",736312,"J29"
"emphas-ISE","emphasized",736336,"J29"
"particular-ISE","particularize",736841,"J29"
"recogn-ISE","recognize",738133,"J30"
"recogn-ISE","recognized",738363,"J30"
"minim-ISE","minimising",739114,"J31"
"recogn-ISE","recognised",743103,"J32"
"organ-ISE","organised",743501,"J33"
"organ-ISE","organise",743558,"J33"
"minim-ISE","minimise",743596,"J33"
"real-ISE","realized",746925,"J34"
"recogn-ISE","recognizes",747015,"J34"
"anal-ISE","analyse",747077,"J34"
"recogn-ISE","recognized",747748,"J34"
"emphas-ISE","emphasized",747984,"J34"
"adverbial-ISE","adverbialized",748037,"J34"
"critic-ISE","criticized",749074,"J35"
"critic-ISE","criticized",749118,"J35"
"organ-ISE","organized",749190,"J35"
"organ-ISE","organized",749846,"J35"
"organ-ISE","organized",749995,"J35"
"organ-ISE","organized",750351,"J35"
"recogn-ISE","recognized",751983,"J36"
